date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-21,PYONGYANG,SEOUL,150,-7.2,2,False,False,False,https://www.koreaherald.com/article/10880253
2026-09-21,PYONGYANG,SEOUL,150,-7.2,8,False,False,False,https://www.koreaherald.com/article/10880253
2026-09-21,S. KOREA,N. KOREA,040,1.0,2,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,SOUTH KOREA,JAPAN,040,1.0,4,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,N. KOREA,S. KOREA,040,1.0,10,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,S. KOREA,N. KOREA,040,1.0,6,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,SEOUL,NORTH KOREA,194,-10.0,8,False,False,False,https://dunyanews.tv/en/World/973887-north-korea-fires-two-suspected-ballistic-missiles-off-east-coast-with
2026-09-21,SEOUL,THE US,112,-2.0,10,False,False,False,https://dunyanews.tv/en/World/973887-north-korea-fires-two-suspected-ballistic-missiles-off-east-coast-with
2026-09-21,S. KOREA,N. KOREA,040,1.0,2,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,SOUTH KOREA,NORTH KOREA,194,-10.0,2,False,False,False,https://dunyanews.tv/en/World/973887-north-korea-fires-two-suspected-ballistic-missiles-off-east-coast-with
2026-09-21,JAPAN,SOUTH KOREA,040,1.0,4,False,False,False,https://www.koreatimes.co.kr/foreignaffairs/20260921/s-korea-us-japan-hold-consultations-over-n-koreas-latest-missile-launches
2026-09-21,NORTH KOREA,SOUTH KOREA,194,-10.0,5,True,False,True,https://dunyanews.tv/en/World/973887-north-korea-fires-two-suspected-ballistic-missiles-off-east-coast-with
2026-09-21,SOUTH KOREAN,NORTH KOREA,043,2.8,1,False,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,SOUTH KOREA,NORTH KOREA,043,2.8,1,True,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,SOUTH KOREAN,NORTH KOREA,043,2.8,1,False,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,SOUTH KOREA,NORTH KOREA,043,2.8,2,True,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,SOUTH KOREAN,NORTH KOREA,043,2.8,2,True,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,SOUTH KOREA,NORTH KOREA,010,0.0,1,False,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,NORTH KOREA,SOUTH KOREAN,042,1.9,1,False,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,NORTH KOREA,SOUTH KOREA,042,1.9,1,True,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,NORTH KOREA,SOUTH KOREAN,194,-10.0,1,False,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
2026-09-21,NORTH KOREA,SOUTH KOREA,042,1.9,2,True,False,False,https://www.hngn.com/articles/273310/20260920/north-korea-fires-ballistic-missile-second-projectile-east-sea.htm
